,ID,SCHOOLSTATUS,SCHOOL_RIGHT,OPTION_RIGHT,FAC,SCHOOLPROVINCE,GENDER,DIPPERC,AGE,CGPA,DistinctionRatio,EchecRatio,NACADYEAR,Pass1stSessionRatio
1125,8119,protestant,kalungu,pedagogie,FD,MANIEMA,H,61.0,26,56.1999994914,G,E,3.0,G
1128,8473,protestant,kalungu,sociale,FD,SUD-KIVU,F,55.0,25,51.2000007629,G,C,3.0,G
1131,9268,protestant,kalungu,pedagogie,FD,SUD-KIVU,H,60.0,24,56.2666664123,G,G,3.0,G
1134,9491,protestant,kalungu,latin philo,FD,NORD-KIVU,H,53.0,31,67.0999984741,G,G,1.0,G
1144,10431,protestant,kalungu,pedagogie,FD,SUD-KIVU,H,51.0,25,57.5500011444,G,G,2.0,G
1145,10662,protestant,kalungu,pedagogie,FD,SUD-KIVU,H,63.0,21,58.5499992371,G,G,2.0,G
1148,11411,protestant,kalungu,sociale,FD,SUD-KIVU,H,53.0,23,51.2000007629,G,A,1.0,G
1151,11771,protestant,kalungu,pedagogie,FD,MANIEMA,F,60.0,19,57.7000007629,G,G,1.0,G
1155,1752,privé,la pereaux,sociale,FD,SUD-KIVU,F,53.0,28,64.8000011445,G,G,2.0,A
1157,8141,privé,la pereaux,sociale,FD,SUD-KIVU,H,51.0,23,62.2999992371,G,G,3.0,G
1160,11843,privé,la pereaux,sociale,FD,NORD-KIVU,H,55.0,23,60.4000015259,G,G,1.0,G
1163,11408,privé,kiyabo,pedagogie,FD,NORD-KIVU,H,51.0,24,45.5,G,A,1.0,G
1170,3578,catholique,malikia wa bingu,pedagogie,FD,NORD-KIVU,F,62.0,37,70.0999984741,A,G,1.0,A
1175,4858,catholique,malikia wa bingu,commmerciale et adm,FD,NORD-KIVU,F,54.0,26,64.4000015259,G,G,1.0,G
1189,12002,privé,malikia wa bingu,commerciale informatique,FD,NORD-KIVU,H,60.0,21,62.0,G,G,1.0,G
1191,12007,catholique,malikia wa bingu,bio-chimie,FD,NORD-KIVU,F,53.0,32,60.5999984741,G,G,1.0,A
1193,6349,privé,la sapiniere,latin philo,FD,SUD-KIVU,H,55.0,32,50.0333328247,G,C,3.0,G
1194,7766,privé,la sapiniere,latin philo,FD,SUD-KIVU,H,50.0,27,55.3333333333,G,E,3.0,G
1196,12254,privé,la sapiniere,latin philo,FD,SUD-KIVU,H,50.0,24,58.5999984741,G,G,1.0,G
1200,4375,privé,moria,pedagogie,FD,SUD-KIVU,H,50.0,26,64.3000030518,G,G,1.0,G
1202,4672,privé,moria,pedagogie,FD,NORD-KIVU,H,50.0,33,56.9000015259,G,G,1.0,G
1215,9085,privé,moria,sociale,FD,NORD-KIVU,F,58.0,23,56.3666674296,G,G,3.0,G
1219,9209,privé,moria,sociale,FD,NORD-KIVU,F,62.0,21,55.3000005086,G,G,3.0,G
1222,9344,privé,moria,sociale,FD,NORD-KIVU,H,60.0,25,45.0,G,A,1.0,G
1224,9439,privé,moria,sociale,FD,NORD-KIVU,F,62.0,23,52.7000007629,G,D,2.0,G
1232,10296,privé,moria,pedagogie,FD,NORD-KIVU,F,55.0,23,55.8500003815,G,G,2.0,G
1233,10426,privé,moria,commmerciale et adm,FD,NORD-KIVU,F,50.0,24,53.9499988556,G,G,2.0,G
1237,10733,privé,moria,pedagogie,FD,NORD-KIVU,F,58.0,23,56.1000003815,G,G,2.0,G
1240,10927,privé,moria,sociale,FD,NORD-KIVU,H,56.0,20,60.2000007629,G,G,2.0,G
1241,11436,publique,moria,sociale,FD,NORD-KIVU,F,56.0,22,41.0,G,A,1.0,G
1242,11531,privé,moria,pedagogie,FD,NORD-KIVU,H,58.0,21,49.7999992371,G,A,1.0,G
1247,11891,privé,moria,pedagogie,FD,KINSHASA,F,51.0,21,40.0,G,A,1.0,G
1248,12052,privé,moria,sociale,FD,NORD-KIVU,F,55.0,21,58.9000015259,G,G,1.0,G
1251,12206,privé,moria,commerciale informatique,FD,NORD-KIVU,H,51.0,23,56.7000007629,G,G,1.0,G
1252,12220,privé,moria,commerciale informatique,FD,NORD-KIVU,H,50.0,21,55.7999992371,G,G,1.0,G
1253,6335,catholique,masikilizano,sociale,FD,NORD-KIVU,F,55.0,26,61.1000003815,G,G,2.0,D
1254,11904,catholique,masikilizano,sociale,FD,NORD-KIVU,H,65.0,20,59.0,G,G,1.0,G
1257,4032,publique,mawato,pedagogie,FD,NORD-KIVU,H,52.0,29,62.2000007629,G,G,2.0,D
1260,6204,publique,mawato,pedagogie,FD,NORD-KIVU,H,51.0,31,64.0,G,G,1.0,G
1264,7736,publique,mawato,pedagogie,FD,SUD-KIVU,H,71.0,25,58.299999237,G,G,3.0,G
1267,8606,publique,mawato,sociale,FD,NORD-KIVU,H,56.0,23,49.0,G,A,1.0,G
1277,10628,publique,mawato,pedagogie,FD,SUD-KIVU,H,51.0,21,49.0,G,A,1.0,G
1289,4706,publique,mikeno nc,sociale,FD,NORD-KIVU,H,58.0,26,57.0999984741,G,G,1.0,G
1299,8165,publique,mikeno nc,commmerciale et adm,FD,NORD-KIVU,F,51.0,25,60.3000005086,G,G,3.0,E
1307,8366,publique,mikeno nc,sociale,FD,NORD-KIVU,H,56.0,22,58.133333842,G,G,3.0,G
1316,9674,publique,mikeno nc,pedagogie,FD,NORD-KIVU,H,52.0,24,49.1000003815,G,A,2.0,G
1317,9886,publique,mikeno nc,sociale,FD,NORD-KIVU,H,51.0,23,47.0,G,A,1.0,G
1323,10329,publique,mikeno nc,pedagogie,FD,NORD-KIVU,H,56.0,21,59.75,G,G,2.0,D
1330,11578,musulman,mikeno nc,sociale,FD,NORD-KIVU,H,51.0,23,60.9000015259,G,G,1.0,G
1335,12177,publique,mikeno nc,sociale,FD,NORD-KIVU,F,59.0,22,57.9000015259,G,G,1.0,A
1353,7860,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,60.0,25,60.4500007629,G,G,4.0,F
1357,8164,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,59.0,23,43.0,G,A,1.0,G
1363,8271,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,53.0,24,62.5333328247,G,G,3.0,E
1382,9250,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,55.0,24,57.1333338419,G,G,3.0,E
1388,9442,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,59.0,21,40.0,G,A,1.0,G
1390,9603,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,59.0,23,60.566666921,G,G,3.0,C
1393,9830,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,52.0,20,60.3500003815,G,G,2.0,G
1398,9914,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,58.0,21,62.2000007629,G,G,2.0,D
1400,9976,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,51.0,22,57.1499996185,G,G,2.0,A
1415,10380,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,55.0,19,55.0499992371,G,G,2.0,G
1430,11320,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,60.0,19,67.0,G,G,1.0,A
1431,11349,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,60.0,19,60.7999992371,G,G,1.0,G
1435,11444,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,55.0,20,61.2999992371,G,G,1.0,G
1436,11490,catholique,sainte ursule,sociale,FD,NORD-KIVU,F,51.0,21,49.0,G,A,1.0,G
1475,9333,protestant,visoke,mec gene,FD,NORD-KIVU,H,51.0,27,55.7333335876,G,G,3.0,G
1485,11474,protestant,visoke,pedagogie,FD,NORD-KIVU,F,71.0,18,58.7999992371,G,G,1.0,G
1493,10816,protestant,lasagesse,pedagogie,FD,SUD-KIVU,H,55.0,30,58.3500003815,G,G,2.0,G
1495,12190,protestant,lasagesse,pedagogie,FD,SUD-KIVU,H,50.0,21,47.0,G,A,1.0,G
1496,3625,publique,kalimba,pedagogie,FD,SUD-KIVU,H,55.0,29,57.7000007629,G,G,1.0,G
1501,4957,publique,kalimba,pedagogie,FD,NORD-KIVU,H,55.0,29,58.2000007629,G,G,1.0,G
1502,6356,publique,kalimba,sociale,FD,SUD-KIVU,H,51.0,27,56.9000002543,G,E,3.0,E
1512,7758,publique,kalimba,pedagogie,FD,SUD-KIVU,H,66.0,26,55.1666653951,G,E,3.0,G
1514,8823,publique,kalimba,pedagogie,FD,NORD-KIVU,H,60.0,25,54.6666653951,G,G,3.0,G
1515,9306,publique,kalimba,latin philo,FD,KATANGA,H,50.0,31,51.066666921,G,C,3.0,G
1521,10841,publique,kalimba,latin philo,FD,SUD-KIVU,H,58.0,28,58.75,G,G,2.0,G
1528,3672,catholique,kashofu,pedagogie,FD,SUD-KIVU,H,59.0,32,62.0999984741,G,G,1.0,A
1530,4712,catholique,kashofu,pedagogie,FD,SUD-KIVU,H,53.0,31,62.9000015259,G,G,1.0,G
1542,4872,musulman,mavuno,pedagogie,FD,NORD-KIVU,H,51.0,28,61.2000007629,G,G,1.0,A
1543,6330,musulman,mavuno,pedagogie,FD,NORD-KIVU,H,52.0,25,60.1999994914,G,G,3.0,G
1549,10472,musulman,mavuno,pedagogie,FD,NORD-KIVU,H,50.0,24,57.5,G,G,2.0,G
1550,10804,musulman,mavuno,pedagogie,FD,NORD-KIVU,H,50.0,21,54.1000003815,G,D,2.0,G
1553,11797,publique,lumiere du monde,sociale,FD,NORD-KIVU,F,51.0,21,47.0,G,A,1.0,G
1559,8534,catholique,nyamukola,pedagogie,FD,SUD-KIVU,H,60.0,27,49.0499992371,G,A,2.0,G
1560,8595,catholique,nyamukola,pedagogie,FD,SUD-KIVU,H,53.0,33,59.7000007629,G,G,1.0,G
1566,10890,catholique,nyamukola,sociale,FD,SUD-KIVU,H,54.0,25,45.0,G,A,1.0,G
1567,10911,catholique,nyamukola,sociale,FD,SUD-KIVU,H,54.0,25,60.75,G,G,2.0,G
1570,5059,privé,edac/isgea,commmerciale et adm,FD,SUD-KIVU,H,50.0,26,63.7999992371,G,G,1.0,A
1571,5175,privé,edac/isgea,pedagogie,FD,SUD-KIVU,F,53.0,32,59.4666671753,G,G,3.0,E
1572,9170,privé,edac/isgea,pedagogie,FD,NORD-KIVU,F,62.0,21,57.866666158,G,G,3.0,E
1577,7825,protestant,mushere,pedagogie,FD,SUD-KIVU,F,54.0,25,55.75,G,D,2.0,G
1579,10844,protestant,mushere,pedagogie,FD,SUD-KIVU,H,52.0,23,58.3500003815,G,G,2.0,D
1580,11855,protestant,mushere,pedagogie,FD,SUD-KIVU,F,58.0,23,55.9000015259,G,G,1.0,G
1617,7863,catholique,bigilimani,pedagogie,FD,SUD-KIVU,H,52.0,24,64.549999237,G,G,4.0,F
1619,9815,catholique,bigilimani,pedagogie,FD,SUD-KIVU,H,53.0,26,58.0999984741,G,G,1.0,G
1620,12183,catholique,bigilimani,pedagogie,FD,SUD-KIVU,H,52.0,27,55.5,G,G,1.0,G
1621,9865,privé,amen,commerciale informatique,FD,NORD-KIVU,F,51.0,21,58.0,G,G,2.0,A
1622,10019,privé,amen,sociale,FD,NORD-KIVU,F,51.0,22,45.0,G,A,1.0,G
1623,10559,privé,amen,commerciale informatique,FD,NORD-KIVU,H,53.0,21,43.0,G,A,1.0,G
1635,8688,protestant,mgr guido,commerciale informatique,FD,SUD-KIVU,H,52.0,26,61.875,G,G,4.0,D
1651,4125,catholique,mwanga,latin philo,FD,NORD-KIVU,H,51.0,29,40.0,G,A,1.0,G
1656,4369,catholique,mwanga,latin philo,FD,NORD-KIVU,H,57.0,27,67.1000022888,G,G,2.0,A
1657,4370,catholique,mwanga,sociale,FD,NORD-KIVU,H,65.0,27,60.2000007629,G,G,1.0,A
1663,4654,catholique,mwanga,latin philo,FD,NORD-KIVU,H,57.0,28,60.2999992371,G,G,2.0,A
1664,4657,catholique,mwanga,latin philo,FD,NORD-KIVU,H,57.0,29,62.7000007629,G,G,1.0,G
1667,4857,catholique,mwanga,latin philo,FD,NORD-KIVU,F,60.0,25,73.6000022888,A,G,2.0,A
1668,4859,catholique,mwanga,latin philo,FD,NORD-KIVU,H,54.0,27,69.3499984741,D,G,2.0,A
1669,4862,catholique,mwanga,latin philo,FD,NORD-KIVU,F,59.0,27,60.9499988556,G,G,2.0,D
1670,4881,catholique,mwanga,commmerciale et adm,FD,SUD-KIVU,H,51.0,28,62.2000007629,G,G,2.0,A
1673,5043,catholique,mwanga,latin philo,FD,NORD-KIVU,F,51.0,27,63.0666656494,G,G,3.0,E
1690,6353,catholique,mwanga,latin philo,FD,NORD-KIVU,F,60.0,26,64.3000017802,G,G,3.0,A
1696,6529,catholique,mwanga,latin philo,FD,NORD-KIVU,H,60.0,27,67.9000015259,G,G,3.0,A
1697,6531,catholique,mwanga,latin philo,FD,NORD-KIVU,F,60.0,24,61.2000007629,G,G,1.0,A
1705,6955,catholique,mwanga,latin philo,FD,NORD-KIVU,F,58.0,25,66.6999994914,G,G,3.0,E
1720,7735,catholique,mwanga,latin philo,FD,NORD-KIVU,F,59.0,25,60.2666664124,G,G,3.0,E
1721,7778,catholique,mwanga,latin philo,FD,NORD-KIVU,H,68.0,23,67.6999988556,D,G,4.0,D
1722,7820,catholique,mwanga,latin philo,FD,NORD-KIVU,F,59.0,26,63.6999998093,G,G,4.0,A
1723,7836,catholique,mwanga,latin philo,FD,NORD-KIVU,H,56.0,29,64.5749988556,G,G,4.0,D
1724,7843,catholique,mwanga,latin philo,FD,NORD-KIVU,F,70.0,26,64.0249986649,F,G,4.0,F
1725,7853,catholique,mwanga,latin philo,FD,NORD-KIVU,F,65.0,24,49.0,G,A,1.0,G
1733,8168,catholique,mwanga,latin philo,FD,NORD-KIVU,H,58.0,23,59.6999988556,G,G,2.0,A
1749,8548,catholique,mwanga,latin philo,FD,NORD-KIVU,F,70.0,24,74.7749996185,A,G,4.0,A
1750,8555,catholique,mwanga,latin philo,FD,NORD-KIVU,H,66.0,24,51.5499992371,G,D,2.0,G
1756,8786,catholique,mwanga,latin philo,FD,NORD-KIVU,F,56.0,24,63.133333842,G,G,3.0,A
1773,9013,catholique,mwanga,latin philo,FD,NORD-KIVU,H,55.0,26,56.4666671753,G,G,3.0,G
1800,9490,catholique,mwanga,latin philo,FD,NORD-KIVU,H,59.0,22,57.6999994914,G,G,3.0,E
1801,9511,catholique,mwanga,latin philo,FD,NORD-KIVU,F,59.0,23,57.3000005086,G,G,3.0,E
1807,9614,catholique,mwanga,latin philo,FD,MANIEMA,H,51.0,26,61.5,G,G,3.0,G
1809,9644,catholique,mwanga,latin philo,FD,NORD-KIVU,F,65.0,21,47.0,G,A,1.0,G
1812,9873,catholique,mwanga,latin philo,FD,NORD-KIVU,F,59.0,22,47.0,G,A,1.0,G
1814,9901,catholique,mwanga,commmerciale et adm,FD,NORD-KIVU,F,59.0,20,47.0,G,A,1.0,G
1816,9911,catholique,mwanga,latin philo,FD,NORD-KIVU,H,65.0,22,63.8999996185,G,G,2.0,A
1819,9940,catholique,mwanga,latin philo,FD,NORD-KIVU,H,62.0,21,62.6000022889,G,G,2.0,A
1829,10021,catholique,mwanga,latin philo,FD,NORD-KIVU,H,50.0,24,56.4000015259,G,G,1.0,G
1851,10360,catholique,mwanga,latin philo,FD,NORD-KIVU,F,62.0,21,64.3999996185,G,G,2.0,A
1852,10361,catholique,mwanga,latin philo,FD,SUD-KIVU,H,62.0,22,68.5499992371,G,G,2.0,A
1854,10375,catholique,mwanga,latin philo,FD,NORD-KIVU,H,62.0,20,59.1499996185,G,G,2.0,D
1855,10382,catholique,mwanga,latin philo,FD,NORD-KIVU,H,61.0,24,61.6000003815,G,G,2.0,D
1860,10480,catholique,mwanga,commmerciale et adm,FD,NORD-KIVU,H,58.0,21,65.9500007629,G,G,2.0,G
1873,10667,catholique,mwanga,latin philo,FD,NORD-KIVU,F,63.0,21,61.4499988556,G,G,2.0,A
1875,10676,catholique,mwanga,latin philo,FD,NORD-KIVU,F,65.0,21,68.75,D,G,2.0,D
1882,10775,catholique,mwanga,latin philo,FD,NORD-KIVU,H,63.0,20,66.5999984741,G,G,1.0,A
1883,10779,catholique,mwanga,latin philo,FD,SUD-KIVU,F,51.0,21,53.0,G,D,2.0,G
1884,10781,catholique,mwanga,latin philo,FD,NORD-KIVU,H,60.0,22,62.1499996185,G,G,2.0,D
1892,11311,catholique,mwanga,latin philo,FD,NORD-KIVU,F,58.0,20,59.4000015259,G,G,1.0,A
1898,11412,catholique,mwanga,latin philo,FD,NORD-KIVU,F,58.0,20,57.5,G,G,1.0,A
1899,11415,catholique,mwanga,latin philo,FD,NORD-KIVU,H,60.0,19,66.6999969482,G,G,1.0,A
1901,11451,catholique,mwanga,latin philo,FD,NORD-KIVU,H,59.0,22,62.5999984741,G,G,1.0,A
1905,11467,catholique,mwanga,latin philo,FD,NORD-KIVU,F,60.0,22,60.5999984741,G,G,1.0,G
1907,11488,catholique,mwanga,latin philo,FD,NORD-KIVU,F,60.0,21,56.5,G,G,1.0,A
1923,11645,catholique,mwanga,latin philo,FD,NORD-KIVU,F,57.0,22,59.0999984741,G,G,1.0,G
1924,11713,catholique,mwanga,latin philo,FD,NORD-KIVU,F,54.0,21,57.4000015259,G,G,1.0,A
1927,11732,catholique,mwanga,latin philo,FD,NORD-KIVU,F,57.0,24,61.4000015259,G,G,1.0,A
1928,11743,catholique,mwanga,latin philo,FD,NORD-KIVU,F,55.0,23,57.7999992371,G,G,1.0,A
1930,11746,catholique,mwanga,commmerciale et adm,FD,NORD-KIVU,H,57.0,21,61.7000007629,G,G,1.0,A
1934,11758,catholique,mwanga,latin philo,FD,NORD-KIVU,H,61.0,22,59.4000015259,G,G,1.0,G
1935,11764,catholique,mwanga,commmerciale et adm,FD,NORD-KIVU,F,51.0,22,55.0,G,G,1.0,A
1945,12087,catholique,mwanga,latin philo,FD,NORD-KIVU,F,67.0,18,70.0,A,G,1.0,A
1949,9450,catholique,tobongisa,pedagogie,FD,KINSHASA,F,54.0,22,53.75,G,D,2.0,G
1951,11641,catholique,tobongisa,sociale,FD,NORD-KIVU,F,57.0,20,53.5,G,G,1.0,G
1961,6428,privé,mukaba,pedagogie,FD,NORD-KIVU,F,52.0,25,59.7999992371,G,G,1.0,G
1963,8512,privé,mukaba,sociale,FD,MANIEMA,H,57.0,27,63.7999992371,G,G,2.0,D
1983,6354,privé,action kusaidiya,commmerciale et adm,FD,SUD-KIVU,H,56.0,28,60.5999984741,G,G,1.0,A
1984,8394,privé,action kusaidiya,commmerciale et adm,FD,SUD-KIVU,F,59.0,26,60.0999984741,G,G,3.0,G
1988,10821,privé,action kusaidiya,sociale,FD,SUD-KIVU,H,51.0,27,57.0500011444,G,G,2.0,G
1989,11761,privé,action kusaidiya,latin philo,FD,SUD-KIVU,H,58.0,23,55.0,G,G,1.0,G
1992,7804,publique,notre dame olame,sociale,FD,SUD-KIVU,H,51.0,26,60.1999994914,G,G,3.0,E
1993,8714,publique,notre dame olame,sociale,FD,SUD-KIVU,H,52.0,24,55.5333340963,G,G,3.0,G
1996,12027,catholique,notre dame olame,sociale,FD,NORD-KIVU,H,52.0,20,58.4000015259,G,G,1.0,A
2005,12168,catholique,bobokoli,sociale,FD,KINSHASA,F,57.0,21,54.0,G,G,1.0,G
2008,12219,publique,nengapeta,pedagogie,FD,MANIEMA,H,55.0,27,55.4000015259,G,G,1.0,G
2011,11625,privé,veronique,pedagogie,FD,NORD-KIVU,H,55.0,22,54.9000015259,G,G,1.0,G
2018,10521,protestant,kigonza,sociale,FD,ORIENTALE,F,51.0,21,57.1999988556,G,G,2.0,G
2021,11683,protestant,kigonza,sociale,FD,KINSHASA,F,52.0,21,55.0,G,G,1.0,G
2025,9746,privé,azma,pedagogie,FD,NORD-KIVU,H,53.0,27,56.933333079,G,G,3.0,G
2026,11622,privé,azma,pedagogie,FD,SUD-KIVU,F,57.0,20,55.0,G,G,1.0,G
2027,12248,privé,azma,pedagogie,FD,SUD-KIVU,H,50.0,26,56.9000015259,G,G,1.0,A
2028,2221,publique,nyabushongo,pedagogie,FD,NORD-KIVU,F,52.0,30,70.1999969482,A,G,1.0,A
2034,5721,publique,nyabushongo,sociale,FD,NORD-KIVU,H,51.0,25,60.7999992371,G,G,2.0,G
2038,9114,publique,nyabushongo,sociale,FD,NORD-KIVU,H,64.0,25,60.3333333333,G,G,3.0,C
2039,9293,publique,nyabushongo,pedagogie,FD,NORD-KIVU,H,51.0,25,53.0999984741,G,A,1.0,G
2040,9354,publique,nyabushongo,pedagogie,FD,NORD-KIVU,H,52.0,24,55.0999997457,G,G,3.0,G
2043,10608,publique,nyabushongo,sociale,FD,NORD-KIVU,H,61.0,24,40.0,G,A,1.0,G
2048,11476,publique,nyabushongo,sociale,FD,NORD-KIVU,F,51.0,21,56.2999992371,G,G,1.0,G
2051,12073,publique,nyabushongo,pedagogie,FD,NORD-KIVU,F,55.0,20,48.0,G,A,1.0,G
2054,5719,publique,uenezaji,pedagogie,FD,NORD-KIVU,H,55.0,31,54.0,G,G,1.0,G
2066,10515,privé,moyo safi,pedagogie,FD,NORD-KIVU,H,51.0,20,45.0,G,A,1.0,G
2067,10856,privé,moyo safi,pedagogie,FD,NORD-KIVU,H,57.0,23,56.0999984741,G,G,2.0,G
2073,8581,publique,idap isp bunia,latin philo,FD,ORIENTALE,H,66.0,28,67.0,G,G,2.0,A
2074,8781,publique,idap isp bunia,latin philo,FD,ORIENTALE,H,54.0,24,63.1333325704,G,G,3.0,E
2096,7767,catholique,st joseph,pedagogie,FD,NORD-KIVU,F,62.0,25,59.8333333333,G,G,3.0,G
2099,8715,catholique,st joseph,latin philo,FD,ORIENTALE,H,50.0,30,61.0,G,G,1.0,A
2101,9145,catholique,st joseph,commmerciale et adm,FD,NORD-KIVU,F,55.0,27,59.1666666667,G,G,3.0,E
2102,9343,catholique,st joseph,pedagogie,FD,NORD-KIVU,F,63.0,22,62.5333315531,G,G,3.0,G
2118,10759,catholique,st joseph,commerciale informatique,FD,NORD-KIVU,H,54.0,21,56.3499984741,G,G,2.0,D
2124,12196,catholique,st joseph,pedagogie,FD,NORD-KIVU,H,57.0,23,42.0,G,A,1.0,G
2127,4625,catholique,mont caemel,sociale,FD,NORD-KIVU,F,61.0,25,64.8000030518,G,G,1.0,A
2128,4668,catholique,mont caemel,sociale,FD,NORD-KIVU,H,68.0,26,71.6499977112,D,G,2.0,A
2129,4704,catholique,mont caemel,pedagogie,FD,NORD-KIVU,H,66.0,30,68.9000015259,G,G,1.0,G
2134,6390,catholique,mont caemel,pedagogie,FD,NORD-KIVU,F,64.0,26,67.0000025432,G,G,3.0,C
2146,7737,catholique,mont caemel,pedagogie,FD,NORD-KIVU,H,64.0,27,71.7749996185,B,G,4.0,B
2148,8263,catholique,mont caemel,sociale,FD,NORD-KIVU,H,59.0,23,61.9500007629,G,G,2.0,G
2154,8438,catholique,mont caemel,sociale,FD,NORD-KIVU,H,60.0,25,49.0,G,A,1.0,G
2156,8509,catholique,mont caemel,sociale,FD,NORD-KIVU,F,62.0,23,59.4250001907,G,F,4.0,F
2158,8679,catholique,mont caemel,pedagogie,FD,NORD-KIVU,F,59.0,24,58.3333333333,G,G,3.0,E
2160,8891,catholique,mont caemel,pedagogie,FD,NORD-KIVU,H,59.0,23,57.5333340963,G,G,3.0,G
2165,9198,catholique,mont caemel,pedagogie,FD,NORD-KIVU,H,50.0,32,40.0,G,A,1.0,G
2181,10493,catholique,mont caemel,sociale,FD,NORD-KIVU,H,53.0,22,55.3999996185,G,G,2.0,G
2184,10594,catholique,mont caemel,pedagogie,FD,NORD-KIVU,F,62.0,24,64.1499996185,G,G,2.0,D
2191,11619,catholique,mont caemel,sociale,FD,NORD-KIVU,H,52.0,22,64.6999969482,G,G,1.0,G
2196,12178,catholique,mont caemel,sociale,FD,NORD-KIVU,F,53.0,21,41.0,G,A,1.0,G
2200,10184,privé,bandashe,pedagogie,FD,NORD-KIVU,H,53.0,21,59.6499996185,G,G,2.0,G
2201,11870,privé,bandashe,sociale,FD,NORD-KIVU,F,52.0,20,57.2000007629,G,G,1.0,G
2213,9122,protestant,matendo,pedagogie,FD,NORD-KIVU,F,50.0,24,54.566666921,G,G,3.0,G
2217,9510,protestant,matendo,bio-chimie,FD,NORD-KIVU,H,51.0,22,62.5999997457,G,G,3.0,G
2225,11707,protestant,matendo,pedagogie,FD,NORD-KIVU,H,62.0,22,52.5999984741,G,A,1.0,G
2226,11819,protestant,matendo,pedagogie,FD,NORD-KIVU,F,57.0,21,59.5999984741,G,G,1.0,G
2228,12035,protestant,matendo,pedagogie,FD,NORD-KIVU,H,65.0,23,55.9000015259,G,G,1.0,G
2231,12249,privé,matendo,pedagogie,FD,SUD-KIVU,H,52.0,25,59.7999992371,G,G,1.0,A
2237,11852,publique,de kingasani ii,pedagogie,FD,ORIENTALE,H,64.0,27,42.0,G,A,1.0,G
2247,4026,catholique,bakandja,pedagogie,FD,NORD-KIVU,H,51.0,31,59.7000007629,G,G,1.0,G
2313,9156,catholique,bakandja,pedagogie,FD,NORD-KIVU,H,60.0,22,61.799999237,G,G,3.0,C
2323,9508,catholique,bakandja,pedagogie,FD,NORD-KIVU,H,58.0,25,60.0000012716,G,G,3.0,G
2328,9634,catholique,bakandja,pedagogie,FD,NORD-KIVU,F,57.0,23,56.433333079,G,G,3.0,G
2330,9784,catholique,bakandja,pedagogie,FD,NORD-KIVU,F,57.0,23,49.0,G,A,1.0,G
2331,9817,catholique,bakandja,pedagogie,FD,NORD-KIVU,H,60.0,22,52.6000003815,G,D,2.0,G
2347,10252,catholique,bakandja,commmerciale et adm,FD,NORD-KIVU,F,54.0,21,59.6499996185,G,G,2.0,D
2349,10327,catholique,bakandja,commmerciale et adm,FD,NORD-KIVU,F,66.0,19,67.0,G,G,1.0,A
2355,10508,catholique,bakandja,pedagogie,FD,NORD-KIVU,H,53.0,24,45.0,G,A,1.0,G
2407,8744,protestant,kimbilio,coupe couture,FD,NORD-KIVU,F,52.0,25,59.8666674296,G,G,3.0,E
2409,8996,protestant,kimbilio,pedagogie,FD,NORD-KIVU,F,51.0,25,54.0333340963,G,E,3.0,G
2411,9184,protestant,kimbilio,pedagogie,FD,NORD-KIVU,F,50.0,22,56.5333328247,G,G,3.0,G
2415,9600,protestant,kimbilio,pedagogie,FD,NORD-KIVU,F,59.0,24,61.8666674296,G,G,3.0,C
2416,10635,protestant,kimbilio,pedagogie,FD,NORD-KIVU,H,51.0,22,45.4000015259,G,A,1.0,G
2419,10886,protestant,kimbilio,pedagogie,FD,NORD-KIVU,F,60.0,23,41.0,G,A,1.0,G
2424,12012,protestant,kimbilio,commerciale informatique,FD,NORD-KIVU,F,54.0,21,55.7999992371,G,G,1.0,G
2428,12197,protestant,kimbilio,pedagogie,FD,NORD-KIVU,F,58.0,20,52.9000015259,G,A,1.0,G
2434,4717,privé,uhuru,latin philo,FD,NORD-KIVU,H,53.0,28,60.5999984741,G,G,1.0,G
2438,6134,privé,uhuru,pedagogie,FD,NORD-KIVU,H,60.0,27,50.2333323161,G,C,3.0,G
2441,6362,privé,uhuru,latin philo,FD,NORD-KIVU,H,52.0,25,47.0,G,A,1.0,G
2442,6393,privé,uhuru,latin philo,FD,NORD-KIVU,F,53.0,24,61.1000003815,G,G,2.0,D
2444,6499,privé,uhuru,bio-chimie,FD,SUD-KIVU,F,59.0,23,67.1999994914,C,G,3.0,A
2456,8241,privé,uhuru,bio-chimie,FD,SUD-KIVU,F,59.0,23,59.8999996185,G,G,2.0,D
2457,8413,privé,uhuru,commmerciale et adm,FD,NORD-KIVU,F,50.0,24,58.5999984741,G,G,1.0,A
2458,8426,privé,uhuru,commmerciale et adm,FD,NORD-KIVU,F,57.0,26,60.133333842,G,G,3.0,C
2459,8475,privé,uhuru,pedagogie,FD,NORD-KIVU,H,59.0,24,56.9666671753,G,G,3.0,G
